Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
4133,1821,8979,24707,5037,8935.4,5037.0,3.4394842322517363,1.82312849253541,8217.30519331003,67524104.64,0.8,0.33333333333333326,0.7777777777777779,0.3902439024390244,0.8333333333333335,0.6269376693766938,0.7777777777777779,-3.1084630957914823,-0.6093552957894722,0.2179586768788661,0.04750598482678596,4841,12191,14428,63617,48050,28625.4,14428.0,-2.0410095643352486,0.7232926896148549,22974.24866758432,527816101.84,0.6,0.4615384615384615,0.43478260869565216,0.2682926829268293,0.4423076923076923,0.44138428909372707,0.4423076923076923,1.9142210334359966,-0.3021535971478233,0.10542321698396874,0.011114054679248954,1
117377,6819,203518,93559,99490,104152.6,99490.0,1.6946108950677168,0.07255374270636068,62699.539649346705,3931232272.2399993,0.4621212121212121,0.375,0.5949367088607594,0.38888888888888895,0.36363636363636365,0.4369166347014448,0.38888888888888895,1.7674131537864906,1.5011201727062964,0.08615793255201026,0.00742318934163675,2607,39690,54926,9425,5639,22457.4,9425.0,-1.9402954112321211,0.7942897459702444,20966.22473026558,439582579.44000006,0.0,0.4246575342465754,0.46808510638297873,0.0,0.17647058823529413,0.21384264577296963,0.17647058823529413,-2.9298532269332545,0.22750961278303772,0.20096575378214954,0.040387234193227546,1
185844,9320,26882,5563,577853,161092.4,26882.0,3.0175049649116987,1.7834683984602875,218878.38017913053,47907745309.84,0.5222929936305732,0.8,0.6111111111111112,0.25,0.5833333333333334,0.5533474876150036,0.5833333333333334,1.752329798428038,-0.6746710301853962,0.17779613541786454,0.03161146576952763,80391,657086,61911,514132,29033,268510.6,80391.0,-2.5436201247154466,0.7228951057099784,263341.07660947996,69348522629.84,0.46551724137931033,0.47126436781609193,0.4819277108433735,0.46732026143790845,0.2,0.4172059162953368,0.46732026143790845,4.94636769055297,-2.220567726798668,0.10875207461421149,0.011827013732895023,1
23117,75649,57216,101159,256284,102685.0,75649.0,3.2337478610293093,1.6927832553072872,80900.46150424606,6544884671.6,0.46511627906976744,0.41379310344827586,0.38095238095238093,0.5185185185185185,0.45205479452054786,0.44608701530189815,0.45205479452054786,-0.17385741464413096,0.22488860442504818,0.04675353946221357,0.0021858934522447616,659392,18317,95597,69160,64685,181430.2,69160.0,4.792614430675194,2.1753904581510137,240272.66845265607,57730955205.359985,0.55,0.5666666666666667,0.4516129032258064,0.4375,0.6333333333333333,0.5278225806451613,0.55,-1.8249534314408642,0.04829384377634327,0.07361970305247757,0.005419860677534976,0
3685,1198,37405,981,363699,81393.6,3685.0,4.804044711508564,2.1853323810996685,141822.05950500086,20113496562.240005,0.0,0.0,0.35294117647058826,0.0,0.461038961038961,0.16279602750190986,0.0,-2.5892766074291793,0.736850938476142,0.202292691312521,0.04092233295846291,6517,27748,686668,96375,492913,262044.2,96375.0,-2.0306000382995464,0.775633008942733,276130.73622572335,76248183488.56,1.0,0.5,0.5679012345679012,0.5714285714285714,0.33333333333333326,0.5945326278659611,0.5679012345679012,2.77548740309381,1.336284969660682,0.2203671062539634,0.0485616615187456,0
350677,65211,1169407,207697,1999,358998.2,207697.0,3.4129216116011394,1.807358943038864,422725.2219333027,178696613258.56003,0.5416666666666666,0.5254237288135594,0.524609843937575,0.48484848484848486,0.0,0.41530974485325717,0.524609843937575,4.834864927525487,-2.192052454069283,0.20849723899553824,0.04347109866876259,518712,40062,49715,61297,16072,137171.6,49715.0,4.881659628210582,2.2019286193020773,191349.98101552034,36614815234.64,0.43956043956043955,0,0.6461538461538461,0.42857142857142855,0.391304347826087,0.3811180124223602,0.42857142857142855,2.641141506321384,-1.1668153268205521,0.21036446371831805,0.044253207595495545,0
45088,71438,25523,118778,82054,68576.2,71438.0,-0.2613752956518063,0.3300973558506793,31985.419443240073,1023067056.96,0.2631578947368421,0.5,0.375,0.2,0.5555555555555556,0.3787426900584795,0.375,-2.257580098821658,0.006726799500862091,0.1351213724821513,0.01825778530146028,97282,793623,3344990,68423,47620,870387.6,97282.0,3.960646037392431,1.988495127050742,1268647.7725447044,1609467170782.64,0.4948453608247423,0.498812351543943,0.5094339622641509,0.39285714285714285,0.55,0.48918976349799587,0.498812351543943,2.950716251549875,-1.4000718691254368,0.05198512523495944,0.0027024532456944167,0
104795,38784,3172,41238,3619,38321.6,38784.0,1.5430772841163112,1.2214760650338032,37059.943165633704,1373439387.44,0.4444444444444444,0.453125,0.0,0.45454545454545453,0.375,0.3454229797979798,0.4444444444444444,4.400300457750305,-2.087780556373633,0.17521673733287407,0.03070090504157739,4695,10189,1228,451731,45113,102591.2,10189.0,4.8349787448448724,2.192832113485001,175270.462013883,30719734854.559998,0.5,0.36363636363636365,1.0,0.5023255813953489,0.5,0.5731923890063426,0.5,4.037753770422675,1.8895488884878595,0.21991581144104286,0.04836296412177232,0
114398,52376,2813,8232,6943,36952.4,8232.0,1.3355061806560844,1.4438562815467098,42723.83993322698,1825326498.64,0.44,0,0.14285714285714285,0.6666666666666665,0.7272727272727273,0.3953593073593073,0.44,-2.4072823406753345,-0.2742627814833168,0.28489763704401094,0.081166663593261,11981,10460,14961,67886,18735,24804.6,14961.0,4.658081688976182,2.1434696716697443,21725.35752156912,471991159.43999994,0.45,0.375,0.33333333333333326,0.5428571428571428,0.5151515151515151,0.4432683982683982,0.45,-2.235893889160569,-0.16830589803781712,0.07984573590101922,0.006375341541575309,1
33998,6923,4735,31174,53482,26062.4,31174.0,-1.4048901660299944,0.2231453717172687,18232.450681134447,332422257.84,0.4393939393939394,0.3,0.14285714285714285,0.2727272727272727,0.6896551724137931,0.36892670547842965,0.3,0.9110095775763107,0.9533765829696199,0.18598120834748127,0.03458900985838924,56719,39073,1193162,9651,271816,314084.2,56719.0,4.096265966591862,2.016361341542958,449246.4710474196,201822391748.56,0.48,0.5,0.5263157894736842,1.0,0.44816053511705684,0.5908952649181483,0.5,4.698852926598204,2.1503102916579633,0.20614077955235904,0.04249402099445428,0
